Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date UTC /Day,Average Temperature(Celcius) /Day,Minimum Temperature(Celcius) /Day,Maximum Temperature(Celcius) /Day,Daily Precipitation(mm) /Day,Maximum Snowfall(mm) /Day,Wind Direction(Degrees) /Day,Wind Speed(km/h) /Day,Peak Wind Gust(km/h) /Day,Atmospheric Pressure(hPa) /Day,Sunshine Duration(m) /Day
UA,7/9/2022,2615,N451UA,IAD,23:35,0:13,73,65,38,0:07,6,0,0,0,0,38,2022-07-09,22.5,20.6,22.2,37.6,0.0,46.0,10.8,,1016.1,
UA,7/10/2017,1500,N435UA,ORD,16:42,17:16,110,97,34,17:12,4,1,0,0,0,33,2017-07-10,25.0,19.4,28.9,18.5,0.0,268.0,10.8,,1009.5,
UA,7/10/2019,607,N77535,ORD,20:58,20:33,118,95,-25,20:29,4,0,0,0,0,0,2019-07-10,28.6,23.9,34.4,0.3,0.0,245.0,16.9,,1011.7,
UA,7/10/2019,2341,N23721,ORD,14:48,14:28,108,99,-20,14:18,10,0,0,0,0,0,2019-07-10,28.6,23.9,34.4,0.3,0.0,245.0,16.9,,1011.7,
UA,7/10/2021,380,N33714,IAD,23:40,23:31,70,65,-9,23:28,3,0,0,0,0,0,2021-07-10,24.4,20.6,28.9,0.0,0.0,338.0,10.1,,1016.2,
UA,7/10/2022,288,N452UA,ORD,16:53,16:30,115,105,-23,16:19,11,0,0,0,0,0,2022-07-10,22.3,15.0,30.0,0.0,0.0,282.0,9.0,,1017.3,
UA,7/10/2022,604,N846UA,DEN,15:04,15:05,199,201,1,14:59,6,0,0,0,0,0,2022-07-10,30.1,20.6,38.3,0.8,0.0,212.0,18.4,,1012.5,
UA,7/10/2022,1503,N62884,ORD,23:59,23:46,114,99,-13,23:41,5,0,0,0,0,0,2022-07-10,22.3,15.0,30.0,0.0,0.0,282.0,9.0,,1017.3,
UA,7/10/2022,2615,N804UA,IAD,23:35,23:20,73,67,-15,23:15,5,0,0,0,0,0,2022-07-10,22.8,18.3,28.3,0.0,0.0,53.0,6.1,,1017.1,
UA,7/11/2017,1500,N475UA,ORD,16:42,16:32,110,104,-10,16:28,4,0,0,0,0,0,2017-07-11,24.7,21.1,29.4,14.2,0.0,,9.0,,1010.9,
UA,7/11/2019,607,N16217,ORD,20:58,22:19,118,107,81,22:13,6,81,0,0,0,0,2019-07-11,25.3,18.3,27.8,0.0,0.0,16.0,13.0,,1012.8,
UA,7/11/2019,2341,N826UA,ORD,14:48,14:39,108,107,-9,14:35,4,0,0,0,0,0,2019-07-11,25.3,18.3,27.8,0.0,0.0,16.0,13.0,,1012.8,
UA,7/11/2021,1240,N63820,ORD,20:49,20:43,109,103,-6,20:37,6,0,0,0,0,0,2021-07-11,19.9,18.9,21.7,2.3,0.0,53.0,21.2,,1013.5,
UA,7/11/2022,288,,ORD,16:53,0:00,115,0,0,0:00,0,0,0,0,0,0,2022-07-11,24.9,21.7,29.4,0.3,0.0,235.0,18.0,,1008.4,
UA,7/11/2022,604,N846UA,DEN,15:04,14:48,199,187,-16,14:44,4,0,0,0,0,0,2022-07-11,21.8,15.0,27.2,0.0,0.0,97.0,18.0,,1017.3,
UA,7/11/2022,1503,N66893,ORD,23:59,23:40,114,100,-19,23:34,6,0,0,0,0,0,2022-07-11,24.9,21.7,29.4,0.3,0.0,235.0,18.0,,1008.4,
UA,7/11/2022,2615,N813UA,IAD,23:35,23:20,73,67,-15,23:14,6,0,0,0,0,0,2022-07-11,22.8,15.6,29.4,0.0,0.0,183.0,6.1,,1014.2,
UA,7/12/2017,1500,,ORD,16:42,0:00,110,0,0,0:00,0,0,0,0,0,0,2017-07-12,24.1,20.0,27.2,45.0,0.0,191.0,16.9,,,
UA,7/12/2019,607,N77258,ORD,20:58,21:48,118,113,50,21:43,5,50,0,0,0,0,2019-07-12,22.1,15.0,30.6,0.0,0.0,272.0,9.7,,1014.2,
UA,7/12/2019,2341,N13750,ORD,14:48,14:39,108,110,-9,14:28,11,0,0,0,0,0,2019-07-12,22.1,15.0,30.6,0.0,0.0,272.0,9.7,,1014.2,
UA,7/12/2021,1240,N472UA,ORD,20:49,21:11,109,118,22,21:05,6,13,0,9,0,0,2021-07-12,20.9,19.4,23.3,1.0,0.0,60.0,13.7,,1015.9,
UA,7/12/2022,288,N850UA,ORD,16:53,16:38,115,98,-15,16:32,6,0,0,0,0,0,2022-07-12,25.1,20.0,30.0,0.0,0.0,290.0,17.3,,1010.4,
UA,7/12/2022,604,N846UA,DEN,15:04,14:54,199,196,-10,14:38,16,0,0,0,0,0,2022-07-12,23.5,14.4,35.6,0.0,0.0,151.0,18.0,,1013.9,
UA,7/12/2022,1503,N66831,ORD,23:59,0:01,114,102,2,23:56,5,0,0,0,0,0,2022-07-12,25.1,20.0,30.0,0.0,0.0,290.0,17.3,,1010.4,
UA,7/12/2022,2615,N829UA,IAD,23:35,3:38,73,61,243,3:33,5,243,0,0,0,0,2022-07-12,24.2,18.3,32.8,12.7,0.0,196.0,15.1,,1009.8,
UA,7/13/2017,1500,N471UA,ORD,16:42,16:29,110,101,-13,16:25,4,0,0,0,0,0,2017-07-13,25.7,22.2,28.3,0.0,0.0,264.0,16.9,,1014.3,
UA,7/13/2019,607,N35271,ORD,20:58,21:51,118,92,53,21:45,6,25,0,0,0,28,2019-07-13,27.7,22.2,34.4,0.0,0.0,262.0,15.5,,1014.6,
UA,7/13/2021,1240,N454UA,ORD,20:49,20:57,109,114,8,20:53,4,0,0,0,0,0,2021-07-13,21.7,20.0,26.7,0.0,0.0,292.0,9.0,,1015.9,
UA,7/13/2022,288,N898UA,ORD,16:53,17:05,115,127,12,17:01,4,0,0,0,0,0,2022-07-13,24.1,17.8,26.7,0.0,0.0,331.0,16.9,,1014.9,
UA,7/13/2022,604,N896UA,DEN,15:04,14:51,199,190,-13,14:46,5,0,0,0,0,0,2022-07-13,25.7,15.6,37.2,0.0,0.0,284.0,15.1,,1011.9,
UA,7/13/2022,1503,N68452,ORD,23:59,23:46,114,103,-13,23:41,5,0,0,0,0,0,2022-07-13,24.1,17.8,26.7,0.0,0.0,331.0,16.9,,1014.9,
UA,7/13/2022,2615,N832UA,IAD,23:35,0:13,73,67,38,0:07,6,0,38,0,0,0,2022-07-13,24.9,17.8,32.2,11.4,0.0,240.0,7.6,,1012.6,
UA,7/14/2017,1500,N453UA,ORD,16:42,16:48,110,100,6,16:44,4,0,0,0,0,0,2017-07-14,21.6,17.2,22.8,0.0,0.0,314.0,14.0,,1019.0,
UA,7/14/2019,607,N27246,ORD,20:58,1:43,118,97,285,1:37,6,6,0,0,0,279,2019-07-14,26.3,21.1,32.8,0.0,0.0,85.0,10.4,,1018.4,
UA,7/14/2019,2341,N33714,ORD,14:48,14:52,108,116,4,14:34,18,0,0,0,0,0,2019-07-14,26.3,21.1,32.8,0.0,0.0,85.0,10.4,,1018.4,
UA,7/14/2021,1240,N401UA,ORD,20:49,21:55,109,168,66,20:45,70,0,0,59,0,7,2021-07-14,24.6,20.6,28.9,0.0,0.0,210.0,16.2,,1017.8,
UA,7/14/2022,288,N890UA,ORD,16:53,16:59,115,102,6,16:55,4,0,0,0,0,0,2022-07-14,21.4,16.1,26.7,0.0,0.0,24.0,12.2,,1020.1,
UA,7/14/2022,604,N818UA,DEN,15:04,14:59,199,201,-5,14:56,3,0,0,0,0,0,2022-07-14,28.5,21.1,37.2,0.3,0.0,251.0,13.0,,1013.1,
UA,7/14/2022,1503,N69847,ORD,23:59,23:47,114,101,-12,23:41,6,0,0,0,0,0,2022-07-14,21.4,16.1,26.7,0.0,0.0,24.0,12.2,,1020.1,
UA,7/14/2022,2615,N895UA,IAD,23:35,23:28,73,67,-7,23:23,5,0,0,0,0,0,2022-07-14,25.2,17.2,31.7,0.0,0.0,332.0,6.5,,1016.2,
UA,7/15/2017,1500,N477UA,ORD,16:42,18:11,110,92,89,18:08,3,0,0,0,0,89,2017-07-15,20.9,15.6,27.2,0.0,0.0,,9.4,,1019.1,
UA,7/15/2018,1409,N24702,ORD,8:52,8:34,112,99,-18,8:29,5,0,0,0,0,0,2018-07-15,26.8,22.2,32.8,0.0,0.0,,6.1,,1014.3,
UA,7/15/2019,607,N76523,ORD,20:58,20:50,118,113,-8,20:45,5,0,0,0,0,0,2019-07-15,27.2,23.3,33.3,0.0,0.0,220.0,18.7,,1016.2,
UA,7/15/2019,2341,N23721,ORD,14:48,14:42,108,109,-6,14:39,3,0,0,0,0,0,2019-07-15,27.2,23.3,33.3,0.0,0.0,220.0,18.7,,1016.2,
UA,7/15/2021,1240,N468UA,ORD,20:49,20:56,109,114,7,20:52,4,0,0,0,0,0,2021-07-15,24.1,18.9,26.1,28.4,0.0,241.0,16.2,,1014.0,
UA,7/15/2022,288,N891UA,ORD,16:53,17:36,115,104,43,17:31,5,0,0,0,0,43,2022-07-15,20.4,18.9,22.2,20.8,0.0,136.0,8.3,,1018.7,
UA,7/15/2022,604,N898UA,DEN,15:04,15:22,199,220,18,15:17,5,0,0,18,0,0,2022-07-15,26.2,19.4,35.6,0.0,0.0,186.0,10.8,,1014.7,
UA,7/15/2022,1503,N69826,ORD,23:59,1:09,114,91,70,1:04,5,5,0,0,0,65,2022-07-15,20.4,18.9,22.2,20.8,0.0,136.0,8.3,,1018.7,
UA,7/15/2022,2615,N835UA,IAD,23:35,23:12,73,56,-23,23:09,3,0,0,0,0,0,2022-07-15,25.4,18.3,31.7,0.0,0.0,341.0,5.0,,1019.4,
UA,7/16/2017,1500,N804UA,ORD,16:42,16:20,110,95,-22,16:16,4,0,0,0,0,0,2017-07-16,22.1,15.6,25.6,0.0,0.0,17.0,18.7,,,
UA,7/16/2019,607,N17233,ORD,20:58,22:44,118,143,106,22:39,5,79,0,25,0,2,2019-07-16,25.1,21.7,27.8,1.3,0.0,175.0,10.4,,1012.4,
UA,7/16/2019,2341,N33714,ORD,14:48,14:40,108,106,-8,14:35,5,0,0,0,0,0,2019-07-16,25.1,21.7,27.8,1.3,0.0,175.0,10.4,,1012.4,
