Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,5/9/2022,2051,N890UA,ORD,20:51,20:36,111,101,-15,20:29,7,0,0,0,0,0
UA,5/10/2019,607,N456UA,ORD,21:11,21:21,111,126,10,21:15,6,0,0,0,0,0
UA,5/10/2022,652,N452UA,DEN,15:09,15:03,198,194,-6,14:58,5,0,0,0,0,0
UA,5/10/2022,2051,N822UA,ORD,20:51,21:19,111,106,28,21:16,3,28,0,0,0,0
UA,5/11/2019,607,N456UA,ORD,21:11,21:02,111,102,-9,20:57,5,0,0,0,0,0
UA,5/11/2021,568,N453UA,IAD,18:48,18:33,73,61,-15,18:30,3,0,0,0,0,0
UA,5/11/2022,652,N479UA,DEN,15:09,15:15,198,202,6,15:09,6,0,0,0,0,0
UA,5/11/2022,2051,N815UA,ORD,20:51,21:24,111,137,33,21:20,4,0,0,26,0,7
UA,5/12/2019,607,N456UA,ORD,21:11,21:04,111,105,-7,21:00,4,0,0,0,0,0
UA,5/12/2021,379,N15710,IAD,18:48,18:49,73,71,1,18:46,3,0,0,0,0,0
UA,5/12/2021,2238,N428UA,ORD,21:41,21:48,116,100,7,21:44,4,0,0,0,0,0
UA,5/12/2022,652,N423UA,DEN,15:09,15:36,198,225,27,15:33,3,0,0,27,0,0
UA,5/12/2022,2051,N848UA,ORD,20:51,20:56,111,104,5,20:50,6,0,0,0,0,0
UA,5/13/2019,607,N440UA,ORD,21:11,21:02,111,107,-9,20:58,4,0,0,0,0,0
UA,5/13/2022,652,N407UA,DEN,15:09,15:23,198,217,14,15:19,4,0,0,0,0,0
UA,5/13/2022,2051,N834UA,ORD,20:51,20:43,111,107,-8,20:39,4,0,0,0,0,0
UA,5/14/2019,607,N446UA,ORD,21:11,21:02,111,107,-9,20:55,7,0,0,0,0,0
UA,5/14/2022,652,N479UA,DEN,15:09,15:03,198,193,-6,14:58,5,0,0,0,0,0
UA,5/14/2022,2051,N826UA,ORD,20:51,21:04,111,101,13,21:01,3,0,0,0,0,0
UA,5/15/2019,607,N468UA,ORD,21:11,21:01,111,110,-10,20:56,5,0,0,0,0,0
UA,5/15/2022,652,N465UA,DEN,15:09,15:11,198,200,2,14:56,15,0,0,0,0,0
UA,5/15/2022,2051,N848UA,ORD,20:51,20:42,111,112,-9,20:33,9,0,0,0,0,0
UA,5/16/2019,607,N488UA,ORD,21:11,21:55,111,139,44,21:49,6,6,0,28,0,10
UA,5/16/2022,652,N472UA,DEN,15:09,15:47,198,206,38,15:42,5,0,0,8,0,30
UA,5/16/2022,2051,N882UA,ORD,20:51,20:49,111,111,-2,20:44,5,0,0,0,0,0
UA,5/17/2019,607,N458UA,ORD,21:11,21:28,111,103,17,21:23,5,17,0,0,0,0
UA,5/17/2022,652,N485UA,DEN,15:09,15:05,198,197,-4,15:00,5,0,0,0,0,0
UA,5/17/2022,2051,N882UA,ORD,20:51,20:38,111,101,-13,20:34,4,0,0,0,0,0
UA,5/18/2019,607,N417UA,ORD,21:11,0:22,111,137,191,0:16,6,0,0,26,0,165
UA,5/18/2022,652,N452UA,DEN,15:09,14:59,198,193,-10,14:53,6,0,0,0,0,0
UA,5/18/2022,2051,N829UA,ORD,20:51,20:49,111,106,-2,20:45,4,0,0,0,0,0
UA,5/19/2019,607,N445UA,ORD,21:11,23:45,111,105,154,23:40,5,3,0,0,0,151
UA,5/19/2022,652,N403UA,DEN,15:09,15:12,198,207,3,14:56,16,0,0,0,0,0
UA,5/19/2022,2051,N457UA,ORD,20:51,21:24,111,99,33,21:20,4,33,0,0,0,0
UA,5/20/2019,607,N414UA,ORD,21:11,21:39,111,89,28,21:34,5,28,0,0,0,0
UA,5/20/2022,652,N460UA,DEN,15:09,15:49,198,180,40,15:45,4,6,0,0,0,34
UA,5/20/2022,2051,N892UA,ORD,20:51,20:42,111,103,-9,20:38,4,0,0,0,0,0
UA,5/21/2019,607,N407UA,ORD,21:11,21:09,111,95,-2,21:04,5,0,0,0,0,0
UA,5/21/2022,652,,DEN,15:09,0:00,198,0,0,0:00,0,0,0,0,0,0
UA,5/21/2022,2051,N892UA,ORD,20:51,0:30,111,109,219,0:25,5,219,0,0,0,0
UA,5/22/2019,607,N472UA,ORD,21:11,20:58,111,100,-13,20:53,5,0,0,0,0,0
UA,5/22/2022,652,N489UA,DEN,15:09,15:15,198,190,6,15:10,5,0,0,0,0,0
UA,5/22/2022,2051,N873UA,ORD,20:51,20:33,111,97,-18,20:27,6,0,0,0,0,0
UA,5/23/2019,607,N477UA,ORD,21:11,21:01,111,105,-10,20:56,5,0,0,0,0,0
UA,5/23/2022,652,N488UA,DEN,15:09,15:28,198,220,19,14:56,32,0,0,19,0,0
UA,5/23/2022,2051,N873UA,ORD,20:51,20:36,111,98,-15,20:30,6,0,0,0,0,0
UA,5/24/2019,607,N415UA,ORD,21:11,21:10,111,94,-1,21:05,5,0,0,0,0,0
UA,5/24/2022,652,N435UA,DEN,15:09,15:08,198,195,-1,14:54,14,0,0,0,0,0
UA,5/24/2022,2051,N818UA,ORD,20:51,20:40,111,103,-11,20:35,5,0,0,0,0,0
UA,5/25/2022,652,N485UA,DEN,15:09,15:22,198,190,13,15:12,10,0,0,0,0,0
UA,5/25/2022,2051,N803UA,ORD,20:51,21:37,111,117,46,21:33,4,0,0,6,0,40
